"","Code","deployment_ID","Length","OpCode","Species","Family","Genus","GRTS_ID","Habitat","Broadscale_habitat","Species_latin","Order","Functional_group","Simplified_functional_group","Commercial_group"
"1247",126965,"3199",282.386,"BEN_3199","Ballan_wrasse","Labridae","Labrus",81,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1248",126965,"3217",200.08,"BEN_3217","Ballan_wrasse","Labridae","Labrus",246,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1249",126965,"2065",379.293,"PAM_2065","Ballan_wrasse","Labridae","Labrus",99,"Sediment","Subtidal seagrass","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1250",126965,"2004",444.376,"BEN2004","Ballan_wrasse","Labridae","Labrus",248,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1251",126965,"3230",348.53,"BEN_3230","Ballan_wrasse","Labridae","Labrus",149,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1252",126965,"3086",173.459,"BEN_3086","Ballan_wrasse","Labridae","Labrus",229,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1253",126965,"3041",284.26,"BEN_3041","Ballan_wrasse","Labridae","Labrus",234,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1254",126965,"2046",340.302,"PAM_2046","Ballan_wrasse","Labridae","Labrus",52,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1255",126965,"3036",238.181,"BEN3036","Ballan_wrasse","Labridae","Labrus",286,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1256",126965,"3153",242.235,"BEN_3153","Ballan_wrasse","Labridae","Labrus",207,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1257",126965,"3040",272.927,"BEN_3040","Ballan_wrasse","Labridae","Labrus",119,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1258",126965,"3038",265.398,"BEN3038","Ballan_wrasse","Labridae","Labrus",238,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1259",126965,"3038",210.515,"BEN3038","Ballan_wrasse","Labridae","Labrus",238,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1260",126965,"3129",445.29,"BEN_3129","Ballan_wrasse","Labridae","Labrus",291,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1261",126965,"3178",188.745,"BEN_3178","Ballan_wrasse","Labridae","Labrus",193,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1262",126965,"3169",195.631,"BEN_3169","Ballan_wrasse","Labridae","Labrus",235,"Sediment","Subtidal sediments","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1263",126965,"3033",204.659,"BEN3033","Ballan_wrasse","Labridae","Labrus",195,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1264",126965,"3128",298.184,"BEN_3128","Ballan_wrasse","Labridae","Labrus",255,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1265",126965,"3139",246.314,"BEN_3139","Ballan_wrasse","Labridae","Labrus",103,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1266",126965,"3155",255.371,"BEN_3155","Ballan_wrasse","Labridae","Labrus",259,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1267",126965,"3216",305.609,"BEN_3216","Ballan_wrasse","Labridae","Labrus",130,"Sediment","Subtidal sediments","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1268",126965,"3232",312.087,"BEN_3232","Ballan_wrasse","Labridae","Labrus",33,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1269",126965,"3139",397.152,"BEN_3139","Ballan_wrasse","Labridae","Labrus",103,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1270",126965,"3179",541.239,"BEN_3179","Ballan_wrasse","Labridae","Labrus",38,"Sediment","Subtidal sediments","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1271",126965,"3149",270.678,"BEN_3149","Ballan_wrasse","Labridae","Labrus",226,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1272",126965,"3149",273.702,"BEN_3149","Ballan_wrasse","Labridae","Labrus",226,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1273",126965,"3033",212.327,"BEN3033","Ballan_wrasse","Labridae","Labrus",195,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1274",126965,"2061",211.588,"PAM_2061","Ballan_wrasse","Labridae","Labrus",48,"Sediment","Subtidal seagrass","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1275",126965,"3093",362.684,"BEN_3093","Ballan_wrasse","Labridae","Labrus",140,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1276",126965,"3235",553.318,"BEN_3235","Ballan_wrasse","Labridae","Labrus",206,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1277",126965,"3150",376.117,"BEN_3150","Ballan_wrasse","Labridae","Labrus",239,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1278",126965,"2072",194.348,"PAM_2072","Ballan_wrasse","Labridae","Labrus",73,"Sediment","Subtidal seagrass","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1279",126965,"3121",314.75,"BEN_3121","Ballan_wrasse","Labridae","Labrus",171,"Sediment","Subtidal sediments","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1280",126965,"3152",450.877,"BEN_3152","Ballan_wrasse","Labridae","Labrus",223,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1281",126965,"3154",204.41,"BEN_3154","Ballan_wrasse","Labridae","Labrus",11,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1282",126965,"3165",198.499,"BEN_3165","Ballan_wrasse","Labridae","Labrus",283,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1283",126965,"3128",297.862,"BEN_3128","Ballan_wrasse","Labridae","Labrus",255,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1284",126965,"3039",191.561,"BEN_3039","Ballan_wrasse","Labridae","Labrus",8,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1285",126965,"2055",175.187,"PAM_2055","Ballan_wrasse","Labridae","Labrus",92,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1286",126965,"3194",485.902,"BEN_3194","Ballan_wrasse","Labridae","Labrus",44,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1287",126965,"3112",349.567,"BEN_3112","Ballan_wrasse","Labridae","Labrus",110,"Sediment","Subtidal sediments","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1288",126965,"3191",388.942,"BEN_3191","Ballan_wrasse","Labridae","Labrus",299,"Sediment","Subtidal sediments","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1289",126965,"3234",554.57,"BEN_3234","Ballan_wrasse","Labridae","Labrus",282,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1290",126965,"3164",322.885,"BEN_3164","Ballan_wrasse","Labridae","Labrus",251,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1291",126965,"3071",263.916,"BEN3071","Ballan_wrasse","Labridae","Labrus",221,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1292",126965,"3033",205.469,"BEN3033","Ballan_wrasse","Labridae","Labrus",195,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1293",126965,"3139",301.991,"BEN_3139","Ballan_wrasse","Labridae","Labrus",103,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1294",126965,"3163",303.344,"BEN_3163","Ballan_wrasse","Labridae","Labrus",170,"Sediment","Subtidal sediments","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1295",126965,"2046",251.336,"PAM_2046","Ballan_wrasse","Labridae","Labrus",52,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1296",126965,"2072",445.997,"PAM_2072","Ballan_wrasse","Labridae","Labrus",73,"Sediment","Subtidal seagrass","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1297",126965,"3223",382.313,"BEN_3223","Ballan_wrasse","Labridae","Labrus",212,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1298",126965,"3239",310.211,"BEN_3239","Ballan_wrasse","Labridae","Labrus",150,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1299",126965,"3063",242.77,"BEN3063","Ballan_wrasse","Labridae","Labrus",202,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1300",126965,"3225",557.659,"BEN_3225","Ballan_wrasse","Labridae","Labrus",224,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1301",126965,"3124",355.41,"BEN_3124","Ballan_wrasse","Labridae","Labrus",160,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1302",126965,"3036",255.239,"BEN3036","Ballan_wrasse","Labridae","Labrus",286,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1303",126965,"3239",239.243,"BEN_3239","Ballan_wrasse","Labridae","Labrus",150,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1304",126965,"3229",347.082,"BEN_3229","Ballan_wrasse","Labridae","Labrus",133,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1305",126965,"2060",391.757,"PAM_2060","Ballan_wrasse","Labridae","Labrus",83,"Sediment","Subtidal seagrass","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1306",126965,"2078",343.01,"PAM_2078","Ballan_wrasse","Labridae","Labrus",86,"Sediment","Subtidal seagrass","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1307",126965,"3217",217.223,"BEN_3217","Ballan_wrasse","Labridae","Labrus",246,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1308",126965,"3134",253.393,"BEN_3134","Ballan_wrasse","Labridae","Labrus",267,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1309",126965,"3016",250.222,"BEN_3016","Ballan_wrasse","Labridae","Labrus",285,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1310",126965,"3154",284.148,"BEN_3154","Ballan_wrasse","Labridae","Labrus",11,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1311",126965,"2053",230.175,"PAM_2053","Ballan_wrasse","Labridae","Labrus",93,"Sediment","Subtidal seagrass","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1312",126965,"3238",120.777,"BEN_3238","Ballan_wrasse","Labridae","Labrus",134,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1313",126965,"3238",200.082,"BEN_3238","Ballan_wrasse","Labridae","Labrus",134,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1314",126965,"3112",378.383,"BEN_3112","Ballan_wrasse","Labridae","Labrus",110,"Sediment","Subtidal sediments","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1315",126965,"3150",268.681,"BEN_3150","Ballan_wrasse","Labridae","Labrus",239,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1316",126965,"3178",185.222,"BEN_3178","Ballan_wrasse","Labridae","Labrus",193,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1317",126965,"3233",439.862,"BEN_3233","Ballan_wrasse","Labridae","Labrus",270,"Reefs","Circalittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1318",126965,"2054",282.771,"PAM_2054","Ballan_wrasse","Labridae","Labrus",59,"Reefs","Infralittoral rock","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes"
"1319",126977,"2004",598.962,"BEN2004","Thicklip_mullet","Mugilidae","Chelon",248,"Reefs","Infralittoral rock","Chelon labrosus","Mugiliformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1320",126977,"2049",400.521,"PAM_2049","Thicklip_mullet","Mugilidae","Chelon",25,"Reefs","Infralittoral rock","Chelon labrosus","Mugiliformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1321",126977,"2049",418.555,"PAM_2049","Thicklip_mullet","Mugilidae","Chelon",25,"Reefs","Infralittoral rock","Chelon labrosus","Mugiliformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1322",126977,"2049",397.197,"PAM_2049","Thicklip_mullet","Mugilidae","Chelon",25,"Reefs","Infralittoral rock","Chelon labrosus","Mugiliformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1323",126986,"2072",154.277,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1324",126986,"3036",269.27,"BEN3036","Red_mullet","Mullidae","Mullus",286,"Reefs","Circalittoral rock","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1325",126986,"2072",162.957,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1326",126986,"2072",153.544,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1327",126986,"2072",148.197,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1328",126986,"2072",170.384,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1329",126986,"2072",168.843,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1330",126986,"3036",176.217,"BEN3036","Red_mullet","Mullidae","Mullus",286,"Reefs","Circalittoral rock","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1331",126986,"2072",166.16,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1332",126986,"2072",153.903,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1333",126986,"2072",156.069,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1334",126986,"2061",50.568,"PAM_2061","Red_mullet","Mullidae","Mullus",48,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1335",126986,"2051",66.985,"PAM_2051","Red_mullet","Mullidae","Mullus",45,"Reefs","Infralittoral rock","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1336",126986,"2072",161.997,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1337",126986,"2061",67.708,"PAM_2061","Red_mullet","Mullidae","Mullus",48,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1338",126986,"3068",308.218,"BEN_3068","Red_mullet","Mullidae","Mullus",240,"Sediment","Subtidal sediments","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1339",126986,"3213",100.99,"BEN_3213","Red_mullet","Mullidae","Mullus",91,"Sediment","Subtidal sediments","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1340",126986,"2072",174.717,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1341",126986,"2072",159.311,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1342",126986,"2082",71.112,"BEN_2082","Red_mullet","Mullidae","Mullus",29,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1343",126986,"2072",175.807,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1344",126986,"2061",53.378,"PAM_2061","Red_mullet","Mullidae","Mullus",48,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1345",126986,"2072",127.959,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1346",126986,"2061",49.194,"PAM_2061","Red_mullet","Mullidae","Mullus",48,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1347",126986,"2072",170.627,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1348",126986,"2072",154.27,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1349",126986,"2072",165.717,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1350",126986,"3191",147.971,"BEN_3191","Red_mullet","Mullidae","Mullus",299,"Sediment","Subtidal sediments","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1351",126986,"2072",185.652,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1352",126986,"2082",68.406,"BEN_2082","Red_mullet","Mullidae","Mullus",29,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1353",126986,"2072",148.597,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1354",126986,"3191",147.293,"BEN_3191","Red_mullet","Mullidae","Mullus",299,"Sediment","Subtidal sediments","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1355",126986,"2061",53.07,"PAM_2061","Red_mullet","Mullidae","Mullus",48,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1356",126986,"2061",52.609,"PAM_2061","Red_mullet","Mullidae","Mullus",48,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1357",126986,"2072",132.375,"PAM_2072","Red_mullet","Mullidae","Mullus",73,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1358",126986,"2082",69.116,"BEN_2082","Red_mullet","Mullidae","Mullus",29,"Sediment","Subtidal seagrass","Mullus surmuletus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1359",127023,"3232",76.104,"BEN_3232","Atlantic_mackerel","Scombridae","Scomber",33,"Reefs","Circalittoral rock","Scomber scombrus","Scombriformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes"
"1360",127023,"3056",268.537,"BEN_3056","Atlantic_mackerel","Scombridae","Scomber",123,"Reefs","Infralittoral rock","Scomber scombrus","Scombriformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes"
"1361",127023,"3056",205.445,"BEN_3056","Atlantic_mackerel","Scombridae","Scomber",123,"Reefs","Infralittoral rock","Scomber scombrus","Scombriformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes"
"1362",127023,"3232",156.099,"BEN_3232","Atlantic_mackerel","Scombridae","Scomber",33,"Reefs","Circalittoral rock","Scomber scombrus","Scombriformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes"
"1363",127023,"2054",343.143,"PAM_2054","Atlantic_mackerel","Scombridae","Scomber",59,"Reefs","Infralittoral rock","Scomber scombrus","Scombriformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes"
"1364",127023,"3056",244.36,"BEN_3056","Atlantic_mackerel","Scombridae","Scomber",123,"Reefs","Infralittoral rock","Scomber scombrus","Scombriformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes"
"1365",127023,"3232",159.494,"BEN_3232","Atlantic_mackerel","Scombridae","Scomber",33,"Reefs","Circalittoral rock","Scomber scombrus","Scombriformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes"
"1366",127023,"3056",227.233,"BEN_3056","Atlantic_mackerel","Scombridae","Scomber",123,"Reefs","Infralittoral rock","Scomber scombrus","Scombriformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes"
"1367",127023,"3047",293.628,"BEN_3047","Atlantic_mackerel","Scombridae","Scomber",15,"Sediment","Subtidal sediments","Scomber scombrus","Scombriformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes"
"1368",127023,"3183",311.67,"BEN_3183","Atlantic_mackerel","Scombridae","Scomber",68,"Sediment","Subtidal sediments","Scomber scombrus","Scombriformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes"
"1369",127023,"3050",309.486,"BEN_3050","Atlantic_mackerel","Scombridae","Scomber",49,"Sediment","Subtidal sediments","Scomber scombrus","Scombriformes","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes"
"1370",127029,"3228",1894.966,"BEN_3228","Atlantic_bluefin_tuna","Scombridae","Thunnus",276,"Reefs","Circalittoral rock","Thunnus thynnus","Scombriformes","Large pelagics (>=90 cm)","Pelagic fish","Tuna & billfishes"
"1371",127066,"2082",65.238,"BEN_2082","Black_seabream","Sparidae","Spondyliosoma",29,"Sediment","Subtidal seagrass","Spondyliosoma cantharus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
"1372",127066,"2061",68.204,"PAM_2061","Black_seabream","Sparidae","Spondyliosoma",48,"Sediment","Subtidal seagrass","Spondyliosoma cantharus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes"
