"","deployment_ID","Species","Family","Genus","Code","Species_latin","MaxN","GRTS_ID","Broadscale_habitat"
"1081","3061","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,294,"Circalittoral rock"
"1082","3061","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,294,"Circalittoral rock"
"1083","3062","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,166,"Infralittoral rock"
"1084","3062","juvenile_spp",NA,"juvenile_spp",5,NA,1,166,"Infralittoral rock"
"1085","3062","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",6,166,"Infralittoral rock"
"1086","3062","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",4,166,"Infralittoral rock"
"1087","3062","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,166,"Infralittoral rock"
"1088","3062","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",5,166,"Infralittoral rock"
"1089","3062","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",4,166,"Infralittoral rock"
"1090","3063","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,202,"Circalittoral rock"
"1092","3063","Conger_eel","Congridae","Conger",126285,"Conger conger",1,202,"Circalittoral rock"
"1093","3063","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",3,202,"Circalittoral rock"
"1094","3063","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",3,202,"Circalittoral rock"
"1095","3063","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",3,202,"Circalittoral rock"
"1097","3063","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,202,"Circalittoral rock"
"1098","3063","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,202,"Circalittoral rock"
"1099","3063","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",1,202,"Circalittoral rock"
"1101","3063","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",3,202,"Circalittoral rock"
"1102","3064","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,215,"Infralittoral rock"
"1103","3064","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,215,"Infralittoral rock"
"1104","3064","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,215,"Infralittoral rock"
"1105","3064","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,215,"Infralittoral rock"
"1106","3064","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,215,"Infralittoral rock"
"1107","3065","Conger_eel","Congridae","Conger",126285,"Conger conger",1,228,"Circalittoral rock"
"1108","3065","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,228,"Circalittoral rock"
"1109","3065","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,228,"Circalittoral rock"
"1110","3065","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,228,"Circalittoral rock"
"1111","3065","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",8,228,"Circalittoral rock"
"1112","3065","wrasse_spp","Labridae","wrasse_spp",7,NA,1,228,"Circalittoral rock"
"1113","3065","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,228,"Circalittoral rock"
"1114","3065","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",3,228,"Circalittoral rock"
"1115","3065","Pouting","Gadidae","Trisopterus",126446,"Trisopterus minutus",1,228,"Circalittoral rock"
"1116","3065","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,228,"Circalittoral rock"
"1117","3066","fish_spp",NA,"fish_spp",3,NA,1,181,"Circalittoral rock"
"1118","3066","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,181,"Circalittoral rock"
"1119","3066","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",4,181,"Circalittoral rock"
"1120","3066","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,181,"Circalittoral rock"
"1121","3066","Cotton_spinner","Holothuriidae","Holothuria",124501,"Holothuria forskali",2,181,"Circalittoral rock"
"1122","3066","wrasse_spp","Labridae","wrasse_spp",7,NA,1,181,"Circalittoral rock"
"1123","3066","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,181,"Circalittoral rock"
"1124","3066","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",3,181,"Circalittoral rock"
"1125","3066","Pouting","Gadidae","Trisopterus",126446,"Trisopterus minutus",2,181,"Circalittoral rock"
"1126","3067","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",3,256,"Circalittoral rock"
"1127","3067","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",4,256,"Circalittoral rock"
"1128","3067","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",8,256,"Circalittoral rock"
"1129","3067","Pouting","Gadidae","Trisopterus",126446,"Trisopterus minutus",1,256,"Circalittoral rock"
"1130","3067","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,256,"Circalittoral rock"
"1131","3067","Conger_eel","Congridae","Conger",126285,"Conger conger",1,256,"Circalittoral rock"
"1132","3067","wrasse_spp","Labridae","wrasse_spp",7,NA,1,256,"Circalittoral rock"
"1133","3067","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",2,256,"Circalittoral rock"
"1134","3068","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",8,240,"Subtidal sediments"
"1135","3068","fish_spp",NA,"fish_spp",3,NA,1,240,"Subtidal sediments"
"1136","3068","Ling","Lotidae","Molva",126461,"Molva molva",1,240,"Subtidal sediments"
"1137","3068","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",3,240,"Subtidal sediments"
"1138","3068","Pouting","Gadidae","Trisopterus",126446,"Trisopterus minutus",12,240,"Subtidal sediments"
"1139","3068","Red_mullet","Mullidae","Mullus",126986,"Mullus surmuletus",2,240,"Subtidal sediments"
"1140","3068","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,240,"Subtidal sediments"
"1141","3068","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",2,240,"Subtidal sediments"
"1142","3068","Atlantic_cod","Gadidae","Gadus",126436,"Gadus morhua",2,240,"Subtidal sediments"
"1143","3068","Pelagics",NA,"Pelagics",9,"pelagics",30,240,"Subtidal sediments"
"1144","3069","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,244,"Infralittoral rock"
"1145","3069","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,244,"Infralittoral rock"
"1146","3069","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,244,"Infralittoral rock"
"1147","3069","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,244,"Infralittoral rock"
"1148","3069","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,244,"Infralittoral rock"
"1149","3069","wrasse_spp","Labridae","wrasse_spp",7,NA,1,244,"Infralittoral rock"
"1150","3069","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,244,"Infralittoral rock"
"1151","3069","Conger_eel","Congridae","Conger",126285,"Conger conger",1,244,"Infralittoral rock"
"1152","3071","Ling","Lotidae","Molva",126461,"Molva molva",1,221,"Circalittoral rock"
"1153","3071","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",9,221,"Circalittoral rock"
"1154","3071","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,221,"Circalittoral rock"
"1155","3071","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,221,"Circalittoral rock"
"1156","3071","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,221,"Circalittoral rock"
"1157","3071","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",6,221,"Circalittoral rock"
"1158","3071","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",2,221,"Circalittoral rock"
"1159","3071","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,221,"Circalittoral rock"
"1160","3071","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",8,221,"Circalittoral rock"
"1161","3071","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",3,221,"Circalittoral rock"
"1162","3072","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",3,281,"Circalittoral rock"
"1163","3072","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,281,"Circalittoral rock"
"1164","3072","Saithe","Gadidae","Pollachius",126441,"Pollachius virens",1,281,"Circalittoral rock"
"1165","3072","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",5,281,"Circalittoral rock"
"1166","3072","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,281,"Circalittoral rock"
"1167","3072","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,281,"Circalittoral rock"
"1168","3072","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,281,"Circalittoral rock"
"1169","3072","wrasse_spp","Labridae","wrasse_spp",7,NA,1,281,"Circalittoral rock"
"1170","3073","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,269,"Circalittoral rock"
"1171","3073","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,269,"Circalittoral rock"
"1172","3073","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",5,269,"Circalittoral rock"
"1173","3073","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,269,"Circalittoral rock"
"1174","3073","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",5,269,"Circalittoral rock"
"1175","3073","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,269,"Circalittoral rock"
"1176","3073","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,269,"Circalittoral rock"
"1178","3073","juvenile_spp",NA,"juvenile_spp",5,NA,7,269,"Circalittoral rock"
"1179","3074","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,56,"Subtidal seagrass"
"1180","3074","Red_mullet","Mullidae","Mullus",126986,"Mullus surmuletus",1,56,"Subtidal seagrass"
"1181","3074","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,35,56,"Subtidal seagrass"
"1182","3074","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",1,56,"Subtidal seagrass"
"1183","3074","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",4,56,"Subtidal seagrass"
"1184","3074","juvenile_spp",NA,"juvenile_spp",5,NA,30,56,"Subtidal seagrass"
"1185","3074","wrasse_spp","Labridae","wrasse_spp",7,NA,1,56,"Subtidal seagrass"
"1186","3074","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,56,"Subtidal seagrass"
"1187","3075","juvenile_spp",NA,"juvenile_spp",5,NA,13,75,"Infralittoral rock"
"1188","3075","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,75,"Infralittoral rock"
"1189","3075","Velvet_swimming_crab","Portunidae","Necora",107398,"Necora puber",1,75,"Infralittoral rock"
"1190","3075","wrasse_spp","Labridae","wrasse_spp",7,NA,1,75,"Infralittoral rock"
"1191","3075","Pelagics",NA,"Pelagics",9,"pelagics",15,75,"Infralittoral rock"
"1192","3075","fish_spp",NA,"fish_spp",3,NA,1,75,"Infralittoral rock"
"1193","3075","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,75,"Infralittoral rock"
"1194","3075","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,75,"Infralittoral rock"
"1195","3075","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,75,"Infralittoral rock"
"1196","3075","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,75,"Infralittoral rock"
"1197","3076","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,39,"Infralittoral rock"
"1198","3076","Velvet_swimming_crab","Portunidae","Necora",107398,"Necora puber",1,39,"Infralittoral rock"
"1199","3076","wrasse_spp","Labridae","wrasse_spp",7,NA,2,39,"Infralittoral rock"
"1200","3076","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,39,"Infralittoral rock"
"1201","3076","Atlantic_mackerel","Scombridae","Scomber",127023,"Scomber scombrus",1,39,"Infralittoral rock"
"1202","3076","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",2,39,"Infralittoral rock"
"1203","3076","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",2,39,"Infralittoral rock"
"1204","3077","Common_dragonet","Callionymidae","Callionymus",126792,"Callionymus lyra",3,97,"Subtidal sediments"
"1205","3077","goby_spp","Gobiidae","goby_spp",4,NA,4,97,"Subtidal sediments"
"1206","3077","Common_prawn","Palaemonidae","Palaemon",107616,"Palaemon serratus",2,97,"Subtidal sediments"
"1207","3077","juvenile_spp",NA,"juvenile_spp",5,NA,5,97,"Subtidal sediments"
"1208","3077","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",6,97,"Subtidal sediments"
"1209","3078","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",7,28,"Subtidal sediments"
"1210","3078","goby_spp","Gobiidae","goby_spp",4,NA,12,28,"Subtidal sediments"
"1211","3078","juvenile_spp",NA,"juvenile_spp",5,NA,3,28,"Subtidal sediments"
"1212","3078","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",4,28,"Subtidal sediments"
"1213","3078","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,30,28,"Subtidal sediments"
"1214","3078","Hermet_crab","Paguridae","Pagurus",107232,"Pagurus bernhardus",1,28,"Subtidal sediments"
"1215","3078","Sand_goby","Gobiidae","Pomatoschistus",126928,"Pomatoschistus minutus",4,28,"Subtidal sediments"
"1216","3079","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",2,85,"Subtidal seagrass"
"1217","3079","wrasse_spp","Labridae","wrasse_spp",7,NA,1,85,"Subtidal seagrass"
"1218","3079","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,85,"Subtidal seagrass"
"1219","3079","juvenile_spp",NA,"juvenile_spp",5,NA,22,85,"Subtidal seagrass"
"1220","3079","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,85,"Subtidal seagrass"
"1221","3079","fish_spp",NA,"fish_spp",3,NA,3,85,"Subtidal seagrass"
"1222","3079","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,85,"Subtidal seagrass"
"1223","3079","Velvet_swimming_crab","Portunidae","Necora",107398,"Necora puber",1,85,"Subtidal seagrass"
"1224","3081","fish_spp",NA,"fish_spp",3,NA,2,1,"Infralittoral rock"
"1225","3081","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",2,1,"Infralittoral rock"
"1226","3081","juvenile_spp",NA,"juvenile_spp",5,NA,1,1,"Infralittoral rock"
"1227","3081","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,1,"Infralittoral rock"
"1228","3081","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,1,"Infralittoral rock"
"1229","3081","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,1,"Infralittoral rock"
"1230","3081","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,1,"Infralittoral rock"
"1231","3082","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",1,186,"Infralittoral rock"
"1232","3082","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",3,186,"Infralittoral rock"
"1233","3082","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,186,"Infralittoral rock"
"1234","3082","Conger_eel","Congridae","Conger",126285,"Conger conger",1,186,"Infralittoral rock"
"1235","3082","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",2,186,"Infralittoral rock"
"1236","3083","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,165,"Subtidal sediments"
"1237","3083","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,165,"Subtidal sediments"
"1238","3083","wrasse_spp","Labridae","wrasse_spp",7,NA,1,165,"Subtidal sediments"
"1239","3083","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",4,165,"Subtidal sediments"
"1240","3083","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",1,165,"Subtidal sediments"
"1241","3083","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,165,"Subtidal sediments"
"1242","3083","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,165,"Subtidal sediments"
"1243","3084","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,113,"Subtidal sediments"
"1244","3084","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",3,113,"Subtidal sediments"
"1245","3084","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,113,"Subtidal sediments"
"1246","3084","Common_dragonet","Callionymidae","Callionymus",126792,"Callionymus lyra",1,113,"Subtidal sediments"
"1247","3085","goby_spp","Gobiidae","goby_spp",4,NA,1,157,"Infralittoral rock"
"1248","3085","Cotton_spinner","Holothuriidae","Holothuria",124501,"Holothuria forskali",1,157,"Infralittoral rock"
"1249","3085","wrasse_spp","Labridae","wrasse_spp",7,NA,1,157,"Infralittoral rock"
"1250","3085","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,157,"Infralittoral rock"
"1251","3085","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",7,157,"Infralittoral rock"
"1252","3085","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",3,157,"Infralittoral rock"
"1253","3085","Velvet_swimming_crab","Portunidae","Necora",107398,"Necora puber",1,157,"Infralittoral rock"
"1254","3085","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,157,"Infralittoral rock"
"1255","3086","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,229,"Circalittoral rock"
"1256","3086","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",2,229,"Circalittoral rock"
"1257","3086","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",5,229,"Circalittoral rock"
"1258","3086","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,229,"Circalittoral rock"
"1259","3086","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,229,"Circalittoral rock"
"1260","3086","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",3,229,"Circalittoral rock"
"1261","3086","wrasse_spp","Labridae","wrasse_spp",7,NA,1,229,"Circalittoral rock"
"1262","3086","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",2,229,"Circalittoral rock"
"1263","3086","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,229,"Circalittoral rock"
"1264","3087","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",1,82,"Subtidal sediments"
"1265","3087","juvenile_spp",NA,"juvenile_spp",5,NA,8,82,"Subtidal sediments"
"1266","3087","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",1,82,"Subtidal sediments"
"1267","3087","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,82,"Subtidal sediments"
"1268","3087","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",3,82,"Subtidal sediments"
"1269","3087","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,82,"Subtidal sediments"
"1270","3087","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,82,"Subtidal sediments"
"1271","3088","Black_seabream","Sparidae","Spondyliosoma",127066,"Spondyliosoma cantharus",1,47,"Subtidal sediments"
"1272","3088","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",2,47,"Subtidal sediments"
"1273","3089","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,189,"Subtidal sediments"
"1274","3089","goby_spp","Gobiidae","goby_spp",4,NA,1,189,"Subtidal sediments"
"1275","3089","Masked_crab","Corystidae","Corystes",107277,"Corystes cassivelaunus",1,189,"Subtidal sediments"
"1276","3089","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",1,189,"Subtidal sediments"
"1277","3089","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,189,"Subtidal sediments"
"1278","3089","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,189,"Subtidal sediments"
"1279","3089","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",2,189,"Subtidal sediments"
"1280","3090","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",2,66,"Subtidal seagrass"
"1281","3090","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,66,"Subtidal seagrass"
"1282","3090","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",2,66,"Subtidal seagrass"
"1283","3090","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,150,66,"Subtidal seagrass"
"1284","3091","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,57,"Subtidal seagrass"
"1285","3091","juvenile_spp",NA,"juvenile_spp",5,NA,1,57,"Subtidal seagrass"
"1286","3091","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,57,"Subtidal seagrass"
"1287","3091","Dog_whelk","Muricidae","Nucella",140403,"Nucella lapillus",7,57,"Subtidal seagrass"
"1288","3091","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,57,"Subtidal seagrass"
"1289","3092","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,27,"Subtidal sediments"
"1290","3092","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,27,"Subtidal sediments"
"1291","3092","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,27,"Subtidal sediments"
"1292","3092","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,27,"Subtidal sediments"
"1293","3093","juvenile_spp",NA,"juvenile_spp",5,NA,1,140,"Infralittoral rock"
"1294","3093","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",10,140,"Infralittoral rock"
"1295","3093","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,140,"Infralittoral rock"
"1296","3093","Saithe","Gadidae","Pollachius",126441,"Pollachius virens",1,140,"Infralittoral rock"
"1297","3093","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,140,"Infralittoral rock"
"1298","3094","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,156,"Subtidal sediments"
"1299","3094","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,156,"Subtidal sediments"
"1300","3094","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,156,"Subtidal sediments"
"1301","3094","goby_spp","Gobiidae","goby_spp",4,NA,1,156,"Subtidal sediments"
"1302","3094","Common_starfish","Asteriidae","Asterias",123776,"Asterias rubens",1,156,"Subtidal sediments"
"1303","3094","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",4,156,"Subtidal sediments"
"1304","3096","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,192,"Infralittoral rock"
"1305","3096","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,192,"Infralittoral rock"
"1306","3096","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,192,"Infralittoral rock"
"1307","3096","Conger_eel","Congridae","Conger",126285,"Conger conger",1,192,"Infralittoral rock"
"1308","3096","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,192,"Infralittoral rock"
"1309","3096","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,192,"Infralittoral rock"
"1310","3097","Corkwing_wrasse","Labridae","Symphodus",273571,"Symphodus melops",1,10,"Subtidal sediments"
"1311","3097","goby_spp","Gobiidae","goby_spp",4,NA,1,10,"Subtidal sediments"
"1312","3097","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",1,10,"Subtidal sediments"
"1313","3098","Masked_crab","Corystidae","Corystes",107277,"Corystes cassivelaunus",1,54,"Subtidal sediments"
"1314","3098","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",3,54,"Subtidal sediments"
"1315","3098","goby_spp","Gobiidae","goby_spp",4,NA,2,54,"Subtidal sediments"
"1316","3099","flatfish_spp",NA,"flatfish_spp",10,NA,1,70,"Subtidal sediments"
"1317","3099","goby_spp","Gobiidae","goby_spp",4,NA,3,70,"Subtidal sediments"
"1318","3099","Common_dragonet","Callionymidae","Callionymus",126792,"Callionymus lyra",2,70,"Subtidal sediments"
"1319","3099","Harbour_crab","Polybiidae","Liocarcinus",107387,"Liocarcinus depurator",1,70,"Subtidal sediments"
"1320","3099","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,70,"Subtidal sediments"
"1321","3099","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",3,70,"Subtidal sediments"
"1322","3100","Common_dragonet","Callionymidae","Callionymus",126792,"Callionymus lyra",1,58,"Subtidal sediments"
"1323","3100","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",1,58,"Subtidal sediments"
"1324","3100","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",2,58,"Subtidal sediments"
"1325","3100","crab_spp",NA,"crab_spp",2,NA,1,58,"Subtidal sediments"
"1326","3100","Greater_sandeel","Ammodytidae","Hyperoplus",126756,"Hyperoplus lanceolatus",2,58,"Subtidal sediments"
"1327","3100","goby_spp","Gobiidae","goby_spp",4,NA,1,58,"Subtidal sediments"
"1328","3101","goby_spp","Gobiidae","goby_spp",4,NA,2,19,"Subtidal sediments"
"1329","3101","crab_spp",NA,"crab_spp",2,NA,1,19,"Subtidal sediments"
"1330","3101","Grey_gurnard","Triglidae","Eutrigla",150637,"Eutrigla gurnardus",1,19,"Subtidal sediments"
"1331","3101","Common_dragonet","Callionymidae","Callionymus",126792,"Callionymus lyra",1,19,"Subtidal sediments"
"1332","3101","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",3,19,"Subtidal sediments"
"1333","3101","Harbour_crab","Polybiidae","Liocarcinus",107387,"Liocarcinus depurator",1,19,"Subtidal sediments"
"1334","3102","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",2,37,"Subtidal sediments"
"1335","3103","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,22,"Subtidal sediments"
"1336","3103","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",1,22,"Subtidal sediments"
