"","GRTS_ID","deployment_ID","Species","Species_latin","MaxN","Time (HMS)","Order","Family","Genus","Functional_group","Simplified_functional_group","Commercial_group","Code","Lat","Lon"
"1455",255,"3128","Cuckoo_wrasse","Labrus mixtus",2,00:09:57,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.91466","-6.42687"
"1456",255,"3128","Edible_crab","Cancer pagurus",1,00:27:55,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.91466","-6.42687"
"1457",255,"3128","Goldsinny_wrasse","Ctenolabrus rupestris",2,00:12:15,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.91466","-6.42687"
"1458",255,"3128","Pollack","Pollachius pollachius",3,00:11:43,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.91466","-6.42687"
"1459",255,"3128","Rock_cook","Centrolabrus exoletus",2,00:50:12,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.91466","-6.42687"
"1460",255,"3128","Small_spotted_catshark","Scyliorhinus canicula",2,00:29:06,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.91466","-6.42687"
"1461",256,"3067","Ballan_wrasse","Labrus bergylta",1,00:01:47,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"50.042901","-6.144495"
"1462",256,"3067","Conger_eel","Conger conger",1,00:25:16,"Anguilliformes","Congridae","Conger","Large demersals (>=90 cm)","Demersal fish","Other fishes & inverts",126285,"50.042901","-6.144495"
"1463",256,"3067","Cuckoo_wrasse","Labrus mixtus",4,00:55:00,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"50.042901","-6.144495"
"1464",256,"3067","Pollack","Pollachius pollachius",8,00:02:28,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"50.042901","-6.144495"
"1465",256,"3067","Poor_cod","Trisopterus luscus",2,00:43:11,"Gadiformes","Gadidae","Trisopterus","Small demersals (<30 cm)","Demersal fish","Perch likes",126445,"50.042901","-6.144495"
"1466",256,"3067","Pouting","Trisopterus minutus",1,00:15:08,"Gadiformes","Gadidae","Trisopterus","Medium benthopelagics (30 - 89 cm)","Benthopelagic fish","Cod likes",126446,"50.042901","-6.144495"
"1467",256,"3067","Small_spotted_catshark","Scyliorhinus canicula",3,00:18:26,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"50.042901","-6.144495"
"1468",257,"3022","Ballan_wrasse","Labrus bergylta",1,00:01:10,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.97515","-6.33678"
"1469",257,"3022","Cuckoo_wrasse","Labrus mixtus",1,00:08:54,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.97515","-6.33678"
"1470",257,"3022","Nursehound","Scyliorhinus stellaris",3,00:53:46,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays",105814,"49.97515","-6.33678"
"1471",257,"3022","Pollack","Pollachius pollachius",6,00:01:34,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.97515","-6.33678"
"1472",258,"3031","Ballan_wrasse","Labrus bergylta",4,00:05:53,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.88498","-6.44658"
"1473",258,"3031","Common_spiny_lobster","Palinurus elephas",1,00:05:45,"Decapoda","Palinuridae","Palinurus","Lobsters, crabs","Crustaceans","Crustaceans",107703,"49.88498","-6.44658"
"1474",258,"3031","Common_urchin","Cyanea lamarckii",1,00:59:11,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.88498","-6.44658"
"1475",258,"3031","Pollack","Pollachius pollachius",5,00:08:56,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.88498","-6.44658"
"1476",259,"3155","Ballan_wrasse","Labrus bergylta",2,00:05:59,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.90931","-6.40357"
"1477",259,"3155","Cuckoo_wrasse","Labrus mixtus",1,00:04:12,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.90931","-6.40357"
"1478",259,"3155","Nursehound","Scyliorhinus stellaris",1,00:31:07,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays",105814,"49.90931","-6.40357"
"1479",259,"3155","Pollack","Pollachius pollachius",2,00:10:54,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.90931","-6.40357"
"1480",259,"3155","Rock_cook","Centrolabrus exoletus",1,00:09:04,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.90931","-6.40357"
"1481",259,"3155","Small_spotted_catshark","Scyliorhinus canicula",2,00:22:07,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.90931","-6.40357"
"1482",260,"1037","Ballan_wrasse","Labrus bergylta",1,00:03:42,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.9368","-6.25077"
"1483",260,"1037","Common_urchin","Cyanea lamarckii",1,00:00:00,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.9368","-6.25077"
"1484",260,"1037","Conger_eel","Conger conger",1,00:21:10,"Anguilliformes","Congridae","Conger","Large demersals (>=90 cm)","Demersal fish","Other fishes & inverts",126285,"49.9368","-6.25077"
"1485",260,"1037","Cuckoo_wrasse","Labrus mixtus",3,00:01:26,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.9368","-6.25077"
"1486",260,"1037","Goldsinny_wrasse","Ctenolabrus rupestris",1,00:00:07,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.9368","-6.25077"
"1487",260,"1037","Pollack","Pollachius pollachius",8,00:00:11,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.9368","-6.25077"
"1488",260,"1037","Rock_cook","Centrolabrus exoletus",1,00:14:13,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.9368","-6.25077"
"1489",261,"3011","Ballan_wrasse","Labrus bergylta",1,00:14:16,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.95029","-6.37102"
"1490",261,"3011","Common_urchin","Cyanea lamarckii",3,00:02:17,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.95029","-6.37102"
"1491",261,"3011","Cuckoo_wrasse","Labrus mixtus",4,00:21:57,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.95029","-6.37102"
"1492",261,"3011","Edible_crab","Cancer pagurus",1,00:07:26,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.95029","-6.37102"
"1493",261,"3011","European_lobster","Homarus gammarus",1,01:00:28,"Decapoda","Nephropidae","Homarus","Lobsters, crabs","Crustaceans","Crustaceans",107253,"49.95029","-6.37102"
"1494",261,"3011","Goldsinny_wrasse","Ctenolabrus rupestris",3,00:14:05,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.95029","-6.37102"
"1495",261,"3011","Nursehound","Scyliorhinus stellaris",2,00:25:46,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays",105814,"49.95029","-6.37102"
"1496",261,"3011","Pollack","Pollachius pollachius",2,00:07:26,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.95029","-6.37102"
"1497",261,"3011","Poor_cod","Trisopterus luscus",6,00:24:29,"Gadiformes","Gadidae","Trisopterus","Small demersals (<30 cm)","Demersal fish","Perch likes",126445,"49.95029","-6.37102"
"1498",261,"3011","Rock_cook","Centrolabrus exoletus",1,00:21:57,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.95029","-6.37102"
"1499",261,"3011","Spiny_starfish","Marthasterias glacialis",1,00:14:10,"Forcipulatida","Asteriidae","Marthasterias","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts",123803,"49.95029","-6.37102"
"1500",261,"3011","Three_bearded_rockling","Gaidropsarus vulgaris",1,00:19:07,"Gadiformes","Gaidropsaridae","Gaidropsarus","Medium demersal (30 - 89 cm)","Demersal fish","Other fishes & inverts",126458,"49.95029","-6.37102"
"1501",263,"3051","Ballan_wrasse","Labrus bergylta",1,00:21:17,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.923","-6.38529"
"1502",263,"3051","Common_spiny_lobster","Palinurus elephas",1,00:43:47,"Decapoda","Palinuridae","Palinurus","Lobsters, crabs","Crustaceans","Crustaceans",107703,"49.923","-6.38529"
"1503",263,"3051","Common_urchin","Cyanea lamarckii",1,00:07:32,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.923","-6.38529"
"1504",263,"3051","Cuckoo_wrasse","Labrus mixtus",5,00:12:39,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.923","-6.38529"
"1505",263,"3051","Goldsinny_wrasse","Ctenolabrus rupestris",3,00:06:38,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.923","-6.38529"
"1506",263,"3051","Nursehound","Scyliorhinus stellaris",2,00:42:31,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays",105814,"49.923","-6.38529"
"1507",263,"3051","Pollack","Pollachius pollachius",2,00:09:56,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.923","-6.38529"
"1508",263,"3051","Poor_cod","Trisopterus luscus",9,00:06:44,"Gadiformes","Gadidae","Trisopterus","Small demersals (<30 cm)","Demersal fish","Perch likes",126445,"49.923","-6.38529"
"1509",263,"3051","Rock_cook","Centrolabrus exoletus",3,00:07:13,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.923","-6.38529"
"1510",263,"3051","Small_spotted_catshark","Scyliorhinus canicula",2,00:39:27,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.923","-6.38529"
"1511",263,"3051","Velvet_swimming_crab","Necora puber",1,00:29:42,"Decapoda","Portunidae","Necora","Lobsters, crabs","Crustaceans","Crustaceans",107398,"49.923","-6.38529"
"1512",264,"3207","Ballan_wrasse","Labrus bergylta",2,00:19:39,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.98255","-6.28829"
"1513",264,"3207","Common_urchin","Cyanea lamarckii",4,00:38:48,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.98255","-6.28829"
"1514",264,"3207","Cuckoo_wrasse","Labrus mixtus",2,00:19:54,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.98255","-6.28829"
"1515",264,"3207","Goldsinny_wrasse","Ctenolabrus rupestris",1,00:07:22,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.98255","-6.28829"
"1516",264,"3207","Lesser_sandeel","Ammodytes tobianus",1,00:58:34,"Trachiniformes","Ammodytidae","Ammodytes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126752,"49.98255","-6.28829"
"1517",264,"3207","Pollack","Pollachius pollachius",1,00:04:21,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.98255","-6.28829"
"1518",264,"3207","Rock_cook","Centrolabrus exoletus",1,01:00:15,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.98255","-6.28829"
"1519",264,"3207","Small_spotted_catshark","Scyliorhinus canicula",1,00:16:48,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.98255","-6.28829"
"1520",264,"3207","juvenile_spp","NA",20,00:48:53,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.98255","-6.28829"
"1521",265,"3210","Cuckoo_wrasse","Labrus mixtus",2,00:26:10,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.98371","-6.30128"
"1522",265,"3210","Lesser_sandeel","Ammodytes tobianus",10,00:42:54,"Trachiniformes","Ammodytidae","Ammodytes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126752,"49.98371","-6.30128"
"1523",265,"3210","Pollack","Pollachius pollachius",4,00:03:58,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.98371","-6.30128"
"1524",265,"3210","Small_spotted_catshark","Scyliorhinus canicula",2,00:53:21,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.98371","-6.30128"
"1525",265,"3210","juvenile_spp","NA",100,00:35:19,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.98371","-6.30128"
"1526",266,"3214","Ballan_wrasse","Labrus bergylta",1,00:02:54,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.89247","-6.4486"
"1527",266,"3214","Common_spiny_lobster","Palinurus elephas",1,00:24:57,"Decapoda","Palinuridae","Palinurus","Lobsters, crabs","Crustaceans","Crustaceans",107703,"49.89247","-6.4486"
"1528",266,"3214","Common_urchin","Cyanea lamarckii",1,00:02:16,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.89247","-6.4486"
"1529",266,"3214","Cuckoo_wrasse","Labrus mixtus",5,00:15:14,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.89247","-6.4486"
"1530",266,"3214","Goldsinny_wrasse","Ctenolabrus rupestris",1,00:02:49,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.89247","-6.4486"
"1531",266,"3214","Nursehound","Scyliorhinus stellaris",3,00:27:53,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays",105814,"49.89247","-6.4486"
"1532",266,"3214","Pollack","Pollachius pollachius",2,00:05:51,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.89247","-6.4486"
"1533",266,"3214","Poor_cod","Trisopterus luscus",1,00:20:17,"Gadiformes","Gadidae","Trisopterus","Small demersals (<30 cm)","Demersal fish","Perch likes",126445,"49.89247","-6.4486"
"1534",266,"3214","Rock_cook","Centrolabrus exoletus",3,00:06:27,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.89247","-6.4486"
"1535",266,"3214","Small_spotted_catshark","Scyliorhinus canicula",2,00:18:17,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.89247","-6.4486"
"1536",266,"3214","Three_bearded_rockling","Gaidropsarus vulgaris",1,00:05:35,"Gadiformes","Gaidropsaridae","Gaidropsarus","Medium demersal (30 - 89 cm)","Demersal fish","Other fishes & inverts",126458,"49.89247","-6.4486"
"1537",267,"3134","Ballan_wrasse","Labrus bergylta",3,00:01:47,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.90457","-6.40053"
"1538",267,"3134","Conger_eel","Conger conger",1,00:10:31,"Anguilliformes","Congridae","Conger","Large demersals (>=90 cm)","Demersal fish","Other fishes & inverts",126285,"49.90457","-6.40053"
"1539",267,"3134","Corkwing_wrasse","Symphodus melops",1,00:56:36,"Labriformes","Labridae","Symphodus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",273571,"49.90457","-6.40053"
"1540",267,"3134","Cuckoo_wrasse","Labrus mixtus",1,00:07:36,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.90457","-6.40053"
"1541",267,"3134","Goldsinny_wrasse","Ctenolabrus rupestris",1,00:04:11,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.90457","-6.40053"
"1542",267,"3134","Pollack","Pollachius pollachius",10,00:01:44,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.90457","-6.40053"
"1543",267,"3134","Small_spotted_catshark","Scyliorhinus canicula",1,00:09:23,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.90457","-6.40053"
"1544",267,"3134","Three_bearded_rockling","Gaidropsarus vulgaris",1,00:04:11,"Gadiformes","Gaidropsaridae","Gaidropsarus","Medium demersal (30 - 89 cm)","Demersal fish","Other fishes & inverts",126458,"49.90457","-6.40053"
"1545",268,"1058","Ballan_wrasse","Labrus bergylta",2,00:02:07,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.95684","-6.2475"
"1546",268,"1058","Cuckoo_wrasse","Labrus mixtus",2,00:03:43,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.95684","-6.2475"
"1547",268,"1058","Goldsinny_wrasse","Ctenolabrus rupestris",1,00:37:39,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.95684","-6.2475"
"1548",268,"1058","Northern_gannet","Morus bassanus",1,00:31:05,"Suliformes","Sulidae","Morus","Seabirds","Seabirds","NA",148776,"49.95684","-6.2475"
"1549",268,"1058","Pollack","Pollachius pollachius",1,00:03:13,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.95684","-6.2475"
"1550",268,"1058","Spiny_starfish","Marthasterias glacialis",1,00:01:53,"Forcipulatida","Asteriidae","Marthasterias","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts",123803,"49.95684","-6.2475"
"1551",269,"3073","Common_urchin","Cyanea lamarckii",1,00:01:40,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.977525","-6.311133"
"1552",269,"3073","Cuckoo_wrasse","Labrus mixtus",1,00:03:05,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.977525","-6.311133"
"1553",269,"3073","Goldsinny_wrasse","Ctenolabrus rupestris",2,00:08:51,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.977525","-6.311133"
"1554",269,"3073","Pollack","Pollachius pollachius",2,00:01:40,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.977525","-6.311133"
"1555",269,"3073","Poor_cod","Trisopterus luscus",5,00:13:16,"Gadiformes","Gadidae","Trisopterus","Small demersals (<30 cm)","Demersal fish","Perch likes",126445,"49.977525","-6.311133"
"1556",269,"3073","Rock_cook","Centrolabrus exoletus",5,00:18:43,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.977525","-6.311133"
"1557",269,"3073","Spiny_starfish","Marthasterias glacialis",1,00:52:24,"Forcipulatida","Asteriidae","Marthasterias","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts",123803,"49.977525","-6.311133"
"1558",269,"3073","juvenile_spp","NA",7,00:13:16,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.977525","-6.311133"
"1559",270,"3233","Atlantic_mackerel","Scomber scombrus",1,00:23:56,"Scombriformes","Scombridae","Scomber","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes",127023,"49.86946","-6.42"
"1560",270,"3233","Ballan_wrasse","Labrus bergylta",2,00:01:35,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.86946","-6.42"
"1561",270,"3233","Common_spiny_lobster","Palinurus elephas",1,00:08:55,"Decapoda","Palinuridae","Palinurus","Lobsters, crabs","Crustaceans","Crustaceans",107703,"49.86946","-6.42"
"1562",270,"3233","Cuckoo_wrasse","Labrus mixtus",2,00:07:32,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.86946","-6.42"
"1563",270,"3233","Goldsinny_wrasse","Ctenolabrus rupestris",1,00:13:04,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.86946","-6.42"
"1564",270,"3233","Pollack","Pollachius pollachius",8,00:01:26,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.86946","-6.42"
"1565",270,"3233","Poor_cod","Trisopterus luscus",2,00:47:57,"Gadiformes","Gadidae","Trisopterus","Small demersals (<30 cm)","Demersal fish","Perch likes",126445,"49.86946","-6.42"
"1566",270,"3233","Small_spotted_catshark","Scyliorhinus canicula",3,00:31:48,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.86946","-6.42"
"1567",271,"3007","Ballan_wrasse","Labrus bergylta",1,00:01:51,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.90789","-6.42031"
"1568",271,"3007","Common_spiny_lobster","Palinurus elephas",1,00:38:37,"Decapoda","Palinuridae","Palinurus","Lobsters, crabs","Crustaceans","Crustaceans",107703,"49.90789","-6.42031"
"1569",271,"3007","Cuckoo_wrasse","Labrus mixtus",1,00:06:13,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.90789","-6.42031"
"1570",271,"3007","Edible_crab","Cancer pagurus",1,00:31:31,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.90789","-6.42031"
"1571",271,"3007","European_lobster","Homarus gammarus",1,01:00:56,"Decapoda","Nephropidae","Homarus","Lobsters, crabs","Crustaceans","Crustaceans",107253,"49.90789","-6.42031"
"1572",271,"3007","Goldsinny_wrasse","Ctenolabrus rupestris",2,00:30:36,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.90789","-6.42031"
"1573",271,"3007","Lesser_sandeel","Ammodytes tobianus",75,00:25:38,"Trachiniformes","Ammodytidae","Ammodytes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126752,"49.90789","-6.42031"
"1574",271,"3007","Nursehound","Scyliorhinus stellaris",2,00:18:20,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays",105814,"49.90789","-6.42031"
"1575",271,"3007","Pollack","Pollachius pollachius",1,00:01:51,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.90789","-6.42031"
"1576",271,"3007","Small_spotted_catshark","Scyliorhinus canicula",2,00:13:22,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.90789","-6.42031"
"1577",272,"3226","Ballan_wrasse","Labrus bergylta",2,00:50:03,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"50.0381","-6.12105"
"1578",272,"3226","Common_spiny_lobster","Palinurus elephas",1,00:22:07,"Decapoda","Palinuridae","Palinurus","Lobsters, crabs","Crustaceans","Crustaceans",107703,"50.0381","-6.12105"
"1579",272,"3226","Cuckoo_wrasse","Labrus mixtus",4,00:09:38,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"50.0381","-6.12105"
"1580",272,"3226","Goldsinny_wrasse","Ctenolabrus rupestris",1,00:02:30,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"50.0381","-6.12105"
"1581",272,"3226","Nursehound","Scyliorhinus stellaris",1,00:08:19,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays",105814,"50.0381","-6.12105"
"1582",272,"3226","Rock_cook","Centrolabrus exoletus",7,00:02:38,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"50.0381","-6.12105"
"1583",272,"3226","Small_spotted_catshark","Scyliorhinus canicula",2,00:46:33,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"50.0381","-6.12105"
"1584",273,"3019","Ballan_wrasse","Labrus bergylta",1,00:34:56,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.96732","-6.35268"
"1585",273,"3019","Cuckoo_wrasse","Labrus mixtus",2,00:11:01,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.96732","-6.35268"
"1586",273,"3019","Goldsinny_wrasse","Ctenolabrus rupestris",1,00:05:37,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.96732","-6.35268"
"1587",273,"3019","Pollack","Pollachius pollachius",20,00:04:21,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.96732","-6.35268"
